"Frame","L5S1_MOMENT","",""
"Index","X","Y","Z"
"339"," -1.385717","  1.151577"," -0.384601"
"340"," -1.291285","  1.158958"," -0.380389"
"341"," -1.187809","  1.148281"," -0.375677"
"342"," -1.076390","  1.118483"," -0.371155"
"343"," -0.957919","  1.069132"," -0.367648"
"344"," -0.832994","  1.000548"," -0.366210"
"345"," -0.701981","  0.913902"," -0.368199"
"346"," -0.565233","  0.811226"," -0.375273"
"347"," -0.423400","  0.695301"," -0.389248"
"348"," -0.277709","  0.569401"," -0.411820"
"349"," -0.130092","  0.436972"," -0.444205"
"350","  0.016896","  0.301323"," -0.486818"
"351","  0.160328","  0.165422"," -0.539088"
"352","  0.297219","  0.031822"," -0.599434"
"353","  0.424777"," -0.097330"," -0.665399"
"354","  0.540546"," -0.220262"," -0.733845"
"355","  0.642453"," -0.335615"," -0.801175"
"356","  0.728843"," -0.442543"," -0.863516"
"357","  0.798614"," -0.540829"," -0.916890"
"358","  0.851464"," -0.630881"," -0.957397"
"359","  0.888208"," -0.713514"," -0.981470"
"360","  0.910987"," -0.789505"," -0.986193"
"361","  0.923229"," -0.859103"," -0.969626"
"362","  0.929337"," -0.921735"," -0.931014"
"363","  0.934199"," -0.975988"," -0.870766"
"364","  0.942448"," -1.019762"," -0.790223"
"365","  0.957243"," -1.050412"," -0.691308"
"366","  0.978488"," -1.065086"," -0.576285"
"367","  1.001273"," -1.061698"," -0.447708"
"368","  1.016115"," -1.040574"," -0.308622"
"369","  1.012144"," -1.005919"," -0.162824"
"370","  0.982310"," -0.965700"," -0.014914"
"371","  0.927566"," -0.929323","  0.130032"
"372","  0.857077"," -0.904175","  0.267053"
"373","  0.784134"," -0.893110","  0.391783"
"374","  0.720451"," -0.894290","  0.500668"
"375","  0.672236"," -0.903111","  0.591002"
"376","  0.639610"," -0.914747","  0.660959"
"377","  0.618635"," -0.925904","  0.709633"
"378","  0.604081"," -0.935292","  0.737043"
"379","  0.591473"," -0.943156","  0.744038"
"380","  0.577947"," -0.950476","  0.732153"
"381","  0.562210"," -0.958305","  0.703434"
"382","  0.544069"," -0.967407","  0.660270"
"383","  0.523937"," -0.978154","  0.605241"
"384","  0.502459"," -0.990581","  0.540980"
"385","  0.480307"," -1.004497","  0.470055"
"386","  0.458091"," -1.019595","  0.394873"
"387","  0.436353"," -1.035533","  0.317603"
"388","  0.415582"," -1.051985","  0.240131"
"389","  0.396243"," -1.068661","  0.164036"
"390","  0.378785"," -1.085299","  0.090613"
