Frame,FP1,,,FP2,,,COP1,,,COP2,,,F_left,,,F_right,,
Index,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
116,0.0879625,0.091858333,1.027317819,-1.186173319,-0.132566944,10.40414444,404.348689,307.814913,0,903.299282,298.690958,0,6.903698857,40.9304755,8.986757737,93.09630114,59.0695245,91.01324226
117,0.090484722,0.067320833,1.091913375,-1.163453319,-0.126871944,10.36581208,405.74608,311.72488,0,902.846478,299.321001,0,7.216044112,34.66701188,9.52993139,92.78395589,65.33298812,90.47006861
118,0.089538889,0.032716667,1.171415597,-1.130951097,-0.125606389,10.29903958,403.519287,309.574092,0,902.873058,299.966683,0,7.336306722,20.66449927,10.21245956,92.66369328,79.33550073,89.78754044
119,0.0993125,0.008808333,1.216135597,-1.104444431,-0.131934167,10.22237486,404.692307,311.592607,0,902.75041,300.791627,0,8.250212105,6.258474401,10.63194025,91.74978789,93.7415256,89.36805975
120,0.100573611,-0.01226875,1.270793375,-1.073204431,-0.134781667,10.15065625,404.097815,312.279748,0,902.491383,301.663298,0,8.568367063,8.343226954,11.12637552,91.43163294,91.65677305,88.87362448
121,0.101519444,-0.027054167,1.298122264,-1.037862208,-0.133199722,10.04431486,403.724275,314.30126,0,902.208373,303.194527,0,8.910047322,16.88206561,11.44482662,91.08995268,83.11793439,88.55517338
122,0.101204167,-0.0434125,1.325451153,-1.010408875,-0.130668611,9.934263903,404.874763,316.291566,0,902.101066,304.665137,0,9.104262263,24.93808761,11.77162252,90.89573774,75.06191239,88.22837748
123,0.106248611,-0.062602083,1.365202264,-0.986111097,-0.127504722,9.809374597,404.769627,317.225841,0,902.230063,306.101954,0,9.726522344,32.92995385,12.21703766,90.27347766,67.07004615,87.78296234
124,0.108140278,-0.08305,1.404953375,-0.965599986,-0.128770278,9.631314597,404.476931,317.291854,0,902.271896,307.605421,0,10.07136283,39.20776654,12.73033038,89.92863717,60.79223346,87.26966962
125,0.107825,-0.10098125,1.4335245,-0.957711097,-0.1167475,9.547230708,404.918962,317.621237,0,902.199053,308.342804,0,10.11931931,46.3793826,13.05488077,89.88068069,53.6206174,86.94511923
126,0.109086111,-0.12174375,1.483213389,-0.953608875,-0.096498611,9.426051,404.074026,319.11271,0,902.516158,309.055307,0,10.2650443,55.78373941,13.59590653,89.7349557,44.21626059,86.40409347
127,0.104041667,-0.1453375,1.542840056,-0.967493319,-0.074667778,9.308580861,402.949984,318.707198,0,902.635531,309.422028,0,9.709591195,66.06091521,14.21786204,90.2904088,33.93908479,85.78213796
128,0.094583333,-0.166414583,1.597497833,-0.965284431,-0.053153333,9.233152667,403.534936,319.095813,0,902.928086,309.484654,0,8.924069262,75.79184876,14.74978657,91.07593074,24.20815124,85.25021343
129,0.089854167,-0.177739583,1.655882278,-0.978853319,-0.038283056,9.176272389,402.792261,318.936493,0,903.085045,309.540467,0,8.40774186,82.27822058,15.28673038,91.59225814,17.72177942,84.71326962
130,0.068415278,-0.196929167,1.717993389,-0.990844431,-0.016135833,9.163907111,403.674894,320.945053,0,903.2471,309.250241,0,6.458782227,92.42680246,15.78762266,93.54121777,7.573197538,84.21237734
131,0.047922222,-0.21611875,1.767682278,-1.013248875,-0.001898333,9.087242389,404.255408,319.36196,0,903.798457,308.92625,0,4.515975072,99.12927313,16.2846112,95.48402493,0.870726873,83.7153888
132,0.020493056,-0.237195833,1.816128944,-1.034706653,0.029424167,9.030362111,404.668022,320.209229,0,904.232217,308.201211,0,1.942102087,88.9640062,16.74393069,98.05789791,11.0359938,83.25606931
133,-0.006620833,-0.262047917,1.848426736,-1.057111097,0.072136667,8.990793222,405.343854,320.597697,0,904.821048,306.837166,0,0.622415586,78.41412493,17.0531343,99.37758441,21.58587507,82.9468657
134,-0.033419444,-0.277777083,1.875755625,-1.084564431,0.112950833,8.932676431,404.871922,319.089378,0,905.004768,305.713831,0,2.98925997,71.09220291,17.35455814,97.01074003,28.90779709,82.64544186
135,-0.065893056,-0.2887875,1.883208958,-1.115804431,0.155979722,8.872086569,407.3921,318.855638,0,905.851745,304.404788,0,5.576135714,64.93003206,17.50959751,94.42386429,35.06996794,82.49040249
