Frame,FP1,,,FP2,,,COP1,,,COP2,,,F_left,,,F_right,,
Index,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
58,0.123588889,0.595191653,3.957720139,-0.231302222,0.629613875,6.091135667,291.902107,297.43446,0,749.557616,270.494979,0,34.8244532,48.59478826,39.38478385,65.1755468,51.40521174,60.61521615
59,0.125480556,0.585754153,3.940329028,-0.2272,0.634043319,6.105974,291.774486,298.764838,0,748.405742,269.824081,0,35.5790966,48.0206072,39.22168201,64.4209034,51.9793928,60.77831799
60,0.126741667,0.572856236,3.922937917,-0.225937778,0.634359708,6.122048861,291.673751,299.825744,0,748.400407,269.436028,0,35.93678868,47.45267313,39.0536892,64.06321132,52.54732687,60.9463108
61,0.124219444,0.562160403,3.867037903,-0.217733333,0.638156375,6.159144694,291.473335,301.079967,0,748.747138,268.859467,0,36.32649082,46.83433683,38.56939434,63.67350918,53.16566317,61.43060566
62,0.119175,0.564677069,3.870764569,-0.210791111,0.641953042,6.159144694,291.382068,299.983364,0,747.877168,269.242651,0,36.11734538,46.79785994,38.59221921,63.88265462,53.20214006,61.40778079
63,0.126426389,0.570024986,3.824802347,-0.208897778,0.641953042,6.166563861,290.652145,301.255956,0,747.519998,268.72968,0,37.70273707,47.03261718,38.28107455,62.29726293,52.96738282,61.71892545
64,0.125795833,0.573485403,3.787535681,-0.202586667,0.644167764,6.203659694,291.469414,301.33067,0,748.433997,268.683518,0,38.30771534,47.09759876,37.90873402,61.69228466,52.90240124,62.09126598
65,0.124219444,0.573170819,3.786293458,-0.210475556,0.650495542,6.229626778,290.34277,301.602244,0,748.158717,268.287734,0,37.11422174,46.84044913,37.80275171,62.88577826,53.15955087,62.19724829
66,0.1163375,0.576002069,3.756480125,-0.201324444,0.659038042,6.267959139,289.552404,300.445354,0,748.695404,268.279451,0,36.62305228,46.63832893,37.47321946,63.37694772,53.36167107,62.52678054
67,0.118859722,0.573485403,3.691884569,-0.206373333,0.667264153,6.288980111,289.859033,300.916256,0,747.931016,268.148584,0,36.54601529,46.22088319,36.98962653,63.45398471,53.77911681,63.01037347
68,0.102465278,0.563733319,3.644680125,-0.207004444,0.675806653,6.3062915,289.484244,300.574591,0,748.123626,268.718282,0,33.10995242,45.47923682,36.62637441,66.89004758,54.52076318,63.37362559
