"Frame","L5S1_MOMENT","",""
"Index","X","Y","Z"
"331","  0.041410"," -2.717057","  0.472637"
"332","  0.032963"," -2.707511","  0.461301"
"333","  0.025164"," -2.698402","  0.451304"
"334","  0.018042"," -2.689634","  0.442564"
"335","  0.011607"," -2.681108","  0.434981"
"336","  0.005850"," -2.672724","  0.428445"
"337","  0.000748"," -2.664383","  0.422848"
"338"," -0.003734"," -2.655986","  0.418093"
"339"," -0.007639"," -2.647436","  0.414096"
"340"," -0.011010"," -2.638639","  0.410799"
"341"," -0.013888"," -2.629509","  0.408162"
"342"," -0.016310"," -2.619968","  0.406174"
"343"," -0.018299"," -2.609952","  0.404844"
"344"," -0.019869"," -2.599413","  0.404203"
"345"," -0.021016"," -2.588324","  0.404295"
"346"," -0.021720"," -2.576681","  0.405173"
"347"," -0.021947"," -2.564504","  0.406894"
"348"," -0.021650"," -2.551840","  0.409504"
"349"," -0.020770"," -2.538760","  0.413035"
"350"," -0.019242"," -2.525360","  0.417494"
"351"," -0.016998"," -2.511756","  0.422856"
"352"," -0.013972"," -2.498089","  0.429054"
"353"," -0.010104"," -2.484513","  0.435976"
"354"," -0.005348"," -2.471200","  0.443463"
"355","  0.000325"," -2.458332","  0.451303"
"356","  0.006925"," -2.446096","  0.459237"
"357","  0.014436"," -2.434679","  0.466965"
"358","  0.022811"," -2.424257","  0.474149"
"359","  0.031970"," -2.414988","  0.480432"
"360","  0.041796"," -2.407001","  0.485448"
"361","  0.052135"," -2.400390","  0.488843"
"362","  0.062809"," -2.395205","  0.490296"
"363","  0.073627"," -2.391456","  0.489541"
"364","  0.084405"," -2.389118","  0.486398"
"365","  0.094985"," -2.388142","  0.480797"
"366","  0.105224"," -2.388463","  0.472804"
"367","  0.114984"," -2.389995","  0.462635"
"368","  0.124097"," -2.392608","  0.450663"
"369","  0.132348"," -2.396103","  0.437412"
"370","  0.139497"," -2.400198","  0.423538"
"371","  0.145317"," -2.404534","  0.409805"
"372","  0.149650"," -2.408713","  0.397048"
"373","  0.152437"," -2.412344","  0.386120"
