"Frame","L5S1_MOMENT","",""
"Index","X","Y","Z"
"231","  0.477890"," -1.065781","  0.475817"
"232","  0.480368"," -0.970515","  0.464804"
"233","  0.480369"," -0.878886","  0.448870"
"234","  0.477293"," -0.793793","  0.428386"
"235","  0.471092"," -0.718137","  0.404075"
"236","  0.462437"," -0.654061","  0.376820"
"237","  0.452458"," -0.602612","  0.347489"
"238","  0.442324"," -0.563870","  0.316846"
"239","  0.432913"," -0.537310","  0.285537"
"240","  0.424670"," -0.522156","  0.254113"
"241","  0.417649"," -0.517581","  0.223060"
"242","  0.411621"," -0.522767","  0.192807"
"243","  0.406197"," -0.536883","  0.163735"
"244","  0.400919"," -0.559044","  0.136164"
"245","  0.395322"," -0.588266","  0.110352"
"246","  0.388966"," -0.623457","  0.086483"
"247","  0.381467"," -0.663412","  0.064672"
"248","  0.372516"," -0.706844","  0.044970"
"249","  0.361897"," -0.752417","  0.027374"
"250","  0.349500"," -0.798806","  0.011842"
"251","  0.335323"," -0.844748"," -0.001697"
"252","  0.319468"," -0.889107"," -0.013336"
"253","  0.302127"," -0.930921"," -0.023178"
"254","  0.283567"," -0.969434"," -0.031337"
"255","  0.264111"," -1.004119"," -0.037935"
"256","  0.244121"," -1.034680"," -0.043096"
"257","  0.223979"," -1.061035"," -0.046950"
"258","  0.204078"," -1.083300"," -0.049629"
"259","  0.184803"," -1.101751"," -0.051264"
"260","  0.166525"," -1.116791"," -0.051989"
"261","  0.149587"," -1.128908"," -0.051932"
"262","  0.134296"," -1.138634"," -0.051220"
"263","  0.120915"," -1.146510"," -0.049971"
"264","  0.109651"," -1.153046"," -0.048295"
"265","  0.100647"," -1.158699"," -0.046294"
"266","  0.093974"," -1.163846"," -0.044061"
